timestamp,node_id,subsystem,sensor,parameter,value_hrf_sum,value_hrf_count,value_hrf_average,value_hrf_min,value_hrf_max
2018/01/01 12:00:00,001e0610e532,metsense,pr103j2,temperature,-58780.05,3598,-16.337,-20.25,-10.75
2018/01/01 12:00:00,001e0610bc07,metsense,pr103j2,temperature,-57375.3,3584,-16.009,-19.75,-9.8
2018/01/01 12:00:00,001e0610ef27,metsense,pr103j2,temperature,-57300.95,3577,-16.019,-20.1,-10.5
2018/01/01 12:00:00,001e0610e540,metsense,pr103j2,temperature,-59153.85,3568,-16.579,-19.95,-10.65
2018/01/01 12:00:00,001e0610ee61,metsense,pr103j2,temperature,-57632.65,3581,-16.094,-20.0,-10.9
2018/01/01 12:00:00,001e0610fb4c,metsense,pr103j2,temperature,-57237.45,3565,-16.055,-19.7,-11.1
2018/01/01 12:00:00,001e0610ba18,metsense,pr103j2,temperature,-54406.6,3332,-16.329,-20.45,-11.15
2018/01/01 12:00:00,001e0610ba3b,metsense,pr103j2,temperature,-52730.7,3534,-14.921,-19.25,-8.85
2018/01/01 12:00:00,001e0610ba57,metsense,pr103j2,temperature,-57013.85,3463,-16.464,-20.25,-11.6
2018/01/01 12:00:00,001e0610eef4,metsense,pr103j2,temperature,-24299.0,1536,-15.82,-19.75,-12.25
2018/01/02 12:00:00,001e0610ba3b,metsense,pr103j2,temperature,-57116.8,3534,-16.162,-20.15,-9.6
2018/01/02 12:00:00,001e0610ba13,metsense,pr103j2,temperature,97393.9,3586,27.159,24.6,28.5
2018/01/02 12:00:00,001e0610ba57,metsense,pr103j2,temperature,-61104.5,3534,-17.29,-20.7,-12.2
2018/01/02 12:00:00,001e0610bc07,metsense,pr103j2,temperature,-62012.75,3592,-17.264,-20.45,-12.2
2018/01/02 12:00:00,001e0610eef4,metsense,pr103j2,temperature,-57787.75,3560,-16.233,-19.75,-10.6
2018/01/02 12:00:00,001e0610ba18,metsense,pr103j2,temperature,-55590.4,3380,-16.447,-19.95,-10.6
2018/01/02 12:00:00,001e0610e532,metsense,pr103j2,temperature,-50561.9,3004,-16.832,-19.75,-9.35
2018/01/02 12:00:00,001e0610ef27,metsense,pr103j2,temperature,-41695.3,2285,-18.247,-20.1,-15.8
2018/01/02 12:00:00,001e0610ee61,metsense,pr103j2,temperature,-56962.25,3587,-15.88,-19.55,-10.1
2018/01/02 12:00:00,001e0610fb4c,metsense,pr103j2,temperature,-57054.2,3580,-15.937,-19.55,-10.15
2018/01/02 12:00:00,001e0610e540,metsense,pr103j2,temperature,-62493.0,3577,-17.471,-21.0,-12.35
2018/01/03 12:00:00,001e0610bc07,metsense,pr103j2,temperature,-34653.45,3509,-9.876,-15.75,-5.1
2018/01/03 12:00:00,001e0610ba13,metsense,pr103j2,temperature,81938.35,2912,28.138,26.45,29.55
2018/01/03 12:00:00,001e0610ba3b,metsense,pr103j2,temperature,-30676.65,3515,-8.727,-15.4,-3.4
2018/01/03 12:00:00,001e0610eef4,metsense,pr103j2,temperature,-33837.55,3562,-9.5,-15.3,-5.4
2018/01/03 12:00:00,001e0610e540,metsense,pr103j2,temperature,-37472.0,3592,-10.432,-15.95,-6.9
2018/01/03 12:00:00,001e0610ba57,metsense,pr103j2,temperature,-35392.9,3372,-10.496,-16.4,-5.85
2018/01/03 12:00:00,001e0610ee61,metsense,pr103j2,temperature,-34260.5,3569,-9.599,-15.45,-5.55
2018/01/03 12:00:00,001e0610ba18,metsense,pr103j2,temperature,-35445.35,3577,-9.909,-15.8,-6.6
2018/01/03 12:00:00,001e0610fb4c,metsense,pr103j2,temperature,-35094.65,3581,-9.8,-15.4,-5.95
2018/01/03 12:00:00,001e0610e532,metsense,pr103j2,temperature,-22526.2,2810,-8.016,-11.95,-6.0
2018/01/04 12:00:00,001e0610bc07,metsense,pr103j2,temperature,-37647.1,3553,-10.596,-14.55,-6.45
2018/01/04 12:00:00,001e0610ee61,metsense,pr103j2,temperature,-43437.25,3545,-12.253,-16.05,-9.2
2018/01/04 12:00:00,001e0610ba3b,metsense,pr103j2,temperature,-34357.9,3516,-9.772,-14.05,-4.45
2018/01/04 12:00:00,001e0610ba18,metsense,pr103j2,temperature,-41267.1,3447,-11.972,-15.8,-8.5
2018/01/04 12:00:00,001e0610e540,metsense,pr103j2,temperature,-42543.3,3597,-11.827,-15.3,-8.35
2018/01/04 12:00:00,001e0610fb4c,metsense,pr103j2,temperature,-42434.7,3584,-11.84,-15.75,-8.05
2018/01/04 12:00:00,001e0610e532,metsense,pr103j2,temperature,-41596.2,3598,-11.561,-15.5,-6.95
2018/01/04 12:00:00,001e0610ba57,metsense,pr103j2,temperature,-41487.7,3375,-12.293,-16.1,-8.35
2018/01/04 12:00:00,001e0610eef4,metsense,pr103j2,temperature,-37665.05,3546,-10.622,-14.85,-6.3
2018/01/04 12:00:00,001e0610ba13,metsense,pr103j2,temperature,33720.65,1157,29.145,23.85,30.65
2018/01/05 12:00:00,001e0610bc07,metsense,pr103j2,temperature,-42035.6,3550,-11.841,-15.0,-7.4
2018/01/05 12:00:00,001e0610ba18,metsense,pr103j2,temperature,-46250.0,3551,-13.025,-15.8,-8.95
2018/01/05 12:00:00,001e0610e532,metsense,pr103j2,temperature,-45413.15,3598,-12.622,-15.75,-8.3
2018/01/05 12:00:00,001e0610ba13,metsense,pr103j2,temperature,107521.05,3564,30.169,29.0,31.45
2018/01/05 12:00:00,001e0610ba57,metsense,pr103j2,temperature,-42412.55,3205,-13.233,-16.05,-9.5
2018/01/05 12:00:00,001e0610ba3b,metsense,pr103j2,temperature,-37944.45,3427,-11.072,-14.5,-5.35
2018/01/05 12:00:00,001e0610ee61,metsense,pr103j2,temperature,-46916.6,3563,-13.168,-15.9,-9.8
2018/01/05 12:00:00,001e0610e540,metsense,pr103j2,temperature,-46810.15,3589,-13.043,-15.45,-9.6
2018/01/05 12:00:00,001e0610eef4,metsense,pr103j2,temperature,-41418.4,3554,-11.654,-15.0,-6.6
2018/01/05 12:00:00,001e0610fb4c,metsense,pr103j2,temperature,-46081.4,3589,-12.84,-15.65,-9.15
2018/01/05 12:00:00,001e0610e809,metsense,pr103j2,temperature,-6418.55,600,-10.698,-12.05,-7.9
2018/01/06 12:00:00,001e0610e532,metsense,pr103j2,temperature,-39439.05,3597,-10.964,-15.75,-2.2
2018/01/06 12:00:00,001e0610bc07,metsense,pr103j2,temperature,-38867.1,3560,-10.918,-15.5,-2.5
2018/01/06 12:00:00,001e0610e809,metsense,pr103j2,temperature,-42380.7,3578,-11.845,-15.8,-2.4
2018/01/06 12:00:00,001e0610fb4c,metsense,pr103j2,temperature,-42128.2,3593,-11.725,-15.6,-3.15
2018/01/06 12:00:00,001e0610ba3b,metsense,pr103j2,temperature,-35785.15,3552,-10.075,-14.05,-3.9
2018/01/06 12:00:00,001e0610eef4,metsense,pr103j2,temperature,-37785.5,3544,-10.662,-14.85,-2.7
2018/01/06 12:00:00,001e0610e540,metsense,pr103j2,temperature,-41389.85,3593,-11.52,-15.15,-2.8
2018/01/06 12:00:00,001e0610ee61,metsense,pr103j2,temperature,-42823.05,3569,-11.999,-16.35,-4.6
2018/01/06 12:00:00,001e0610ba13,metsense,pr103j2,temperature,104555.7,3589,29.132,25.2,31.05
2018/01/06 12:00:00,001e0610ba57,metsense,pr103j2,temperature,-42367.1,3506,-12.084,-16.05,-3.1
2018/01/06 12:00:00,001e0610ba18,metsense,pr103j2,temperature,-40978.4,3572,-11.472,-15.9,-1.7
2018/01/07 12:00:00,001e0610e809,metsense,pr103j2,temperature,-25408.05,3583,-7.091,-12.25,-0.1
2018/01/07 12:00:00,001e0610ba57,metsense,pr103j2,temperature,-24644.55,3333,-7.394,-13.1,-0.7
2018/01/07 12:00:00,001e0610ba3b,metsense,pr103j2,temperature,-23750.15,3498,-6.79,-12.35,1.3
2018/01/07 12:00:00,001e0610fb4c,metsense,pr103j2,temperature,-25959.95,3584,-7.243,-12.6,-0.25
2018/01/07 12:00:00,001e0610e532,metsense,pr103j2,temperature,-16790.15,3599,-4.665,-10.9,3.15
2018/01/07 12:00:00,001e0610eef4,metsense,pr103j2,temperature,-24279.0,3578,-6.786,-12.2,0.1
2018/01/07 12:00:00,001e0610e540,metsense,pr103j2,temperature,-26526.0,3589,-7.391,-13.0,-0.1
2018/01/07 12:00:00,001e0610bc07,metsense,pr103j2,temperature,-25783.05,3554,-7.255,-12.55,-0.1
2018/01/07 12:00:00,001e0610ba13,metsense,pr103j2,temperature,112114.75,3599,31.152,30.3,32.2
2018/01/07 12:00:00,001e0610ba18,metsense,pr103j2,temperature,-23331.0,3521,-6.626,-11.8,0.8
2018/01/07 12:00:00,001e0610ee61,metsense,pr103j2,temperature,-25022.45,3575,-6.999,-12.85,0.5
2018/01/08 12:00:00,001e0610e540,metsense,pr103j2,temperature,5808.2,3596,1.615,-0.3,3.85
2018/01/08 12:00:00,001e0610ba13,metsense,pr103j2,temperature,114543.15,3570,32.085,30.3,33.45
2018/01/08 12:00:00,001e0610ba18,metsense,pr103j2,temperature,8987.9,3544,2.536,0.25,6.35
2018/01/08 12:00:00,001e0610bc07,metsense,pr103j2,temperature,6839.65,3591,1.905,-0.25,4.55
2018/01/08 12:00:00,001e0610ba57,metsense,pr103j2,temperature,5522.35,3595,1.536,-0.8,4.8
2018/01/08 12:00:00,001e0610e809,metsense,pr103j2,temperature,8240.35,3576,2.304,-0.3,6.2
2018/01/08 12:00:00,001e0610ba3b,metsense,pr103j2,temperature,10312.35,3572,2.887,0.25,6.8
2018/01/08 12:00:00,001e0610e532,metsense,pr103j2,temperature,11694.6,3597,3.251,1.45,7.1
2018/01/08 12:00:00,001e0610eef4,metsense,pr103j2,temperature,8804.05,3575,2.463,-0.1,6.0
2018/01/08 12:00:00,001e0610ee61,metsense,pr103j2,temperature,9583.55,3550,2.7,-0.15,6.2
2018/01/08 12:00:00,001e0610fb4c,metsense,pr103j2,temperature,8893.3,3583,2.482,-0.4,6.3
2018/01/09 12:00:00,001e0610e532,metsense,pr103j2,temperature,13317.9,3597,3.703,-0.25,8.4
2018/01/09 12:00:00,001e0610eef4,metsense,pr103j2,temperature,6591.45,3474,1.897,-0.7,5.2
2018/01/09 12:00:00,001e0610fb4c,metsense,pr103j2,temperature,6117.6,3593,1.703,-1.15,4.8
2018/01/09 12:00:00,001e0610ba18,metsense,pr103j2,temperature,8401.1,3561,2.359,-0.8,6.55
2018/01/09 12:00:00,001e0610ba13,metsense,pr103j2,temperature,113006.65,3578,31.584,30.65,32.8
2018/01/09 12:00:00,001e0610e540,metsense,pr103j2,temperature,1479.55,3592,0.412,-1.7,2.9
2018/01/09 12:00:00,001e0610ba3b,metsense,pr103j2,temperature,4069.1,3576,1.138,-1.0,4.55
2018/01/09 12:00:00,001e0610ba57,metsense,pr103j2,temperature,1639.15,3594,0.456,-1.8,3.6
2018/01/09 12:00:00,001e0610bc07,metsense,pr103j2,temperature,3054.8,3592,0.85,-1.4,4.55
2018/01/09 12:00:00,001e0610e809,metsense,pr103j2,temperature,5628.8,3577,1.574,-1.15,4.85
2018/01/09 12:00:00,001e0610ee61,metsense,pr103j2,temperature,7180.65,3565,2.014,-0.7,4.35
2018/01/10 12:00:00,001e0610e540,metsense,pr103j2,temperature,14839.55,3597,4.126,-0.15,11.5
2018/01/10 12:00:00,001e0610eef4,metsense,pr103j2,temperature,16588.15,3487,4.757,0.5,11.7
2018/01/10 12:00:00,001e0610e532,metsense,pr103j2,temperature,23929.65,3597,6.653,1.75,13.5
2018/01/10 12:00:00,001e0610fb4c,metsense,pr103j2,temperature,15214.85,3591,4.237,0.25,11.4
2018/01/10 12:00:00,001e0610ba18,metsense,pr103j2,temperature,17718.85,3526,5.025,0.55,11.8
2018/01/10 12:00:00,001e0610ba13,metsense,pr103j2,temperature,112953.7,3598,31.393,30.1,32.8
2018/01/10 12:00:00,001e0610bc07,metsense,pr103j2,temperature,15752.3,3582,4.398,0.1,12.1
2018/01/10 12:00:00,001e0610ba57,metsense,pr103j2,temperature,13488.0,3582,3.765,-0.4,11.0
2018/01/10 12:00:00,001e0610e809,metsense,pr103j2,temperature,16124.8,3570,4.517,0.55,11.7
2018/01/10 12:00:00,001e0610ba3b,metsense,pr103j2,temperature,16412.9,3590,4.572,-0.15,12.0
2018/01/10 12:00:00,001e0610ee61,metsense,pr103j2,temperature,15345.25,3567,4.302,-0.15,11.8
2018/01/10 12:00:00,001e0610ee41,metsense,pr103j2,temperature,14131.2,2849,4.96,-0.15,11.5
2018/01/11 12:00:00,001e0610e532,metsense,pr103j2,temperature,56112.6,3597,15.6,7.8,19.3
2018/01/11 12:00:00,001e0610ba13,metsense,pr103j2,temperature,116401.2,3599,32.343,30.65,33.65
2018/01/11 12:00:00,001e0610ba18,metsense,pr103j2,temperature,51246.7,3541,14.472,7.2,17.2
2018/01/11 12:00:00,001e0610fb4c,metsense,pr103j2,temperature,49925.4,3572,13.977,7.75,16.15
2018/01/11 12:00:00,001e0610ba3b,metsense,pr103j2,temperature,52760.4,3564,14.804,10.5,17.7
2018/01/11 12:00:00,001e0610e540,metsense,pr103j2,temperature,50660.45,3567,14.203,9.15,16.5
2018/01/11 12:00:00,001e0610bc07,metsense,pr103j2,temperature,51443.85,3572,14.402,6.55,16.6
2018/01/11 12:00:00,001e0610ee41,metsense,pr103j2,temperature,50658.2,3598,14.08,6.3,16.85
2018/01/11 12:00:00,001e0610ba57,metsense,pr103j2,temperature,48682.9,3591,13.557,6.3,15.7
2018/01/11 12:00:00,001e0610eef4,metsense,pr103j2,temperature,51232.3,3570,14.351,7.75,16.75
2018/01/11 12:00:00,001e0610e809,metsense,pr103j2,temperature,50062.35,3523,14.21,8.2,16.5
2018/01/11 12:00:00,001e0610ee61,metsense,pr103j2,temperature,50705.65,3570,14.203,6.2,16.75
2018/01/12 12:00:00,001e0610e809,metsense,pr103j2,temperature,-11876.2,3560,-3.336,-5.95,8.45
2018/01/12 12:00:00,001e0610ea5a,metsense,pr103j2,temperature,-11560.9,3584,-3.226,-5.95,9.15
2018/01/12 12:00:00,001e0610ba13,metsense,pr103j2,temperature,107297.35,3595,29.846,28.65,31.6
2018/01/12 12:00:00,001e0610ee41,metsense,pr103j2,temperature,-12781.9,3600,-3.551,-5.65,6.2
2018/01/12 12:00:00,001e0610ba18,metsense,pr103j2,temperature,-11097.5,3314,-3.349,-5.55,7.25
2018/01/12 12:00:00,001e0610bc07,metsense,pr103j2,temperature,-9932.15,3422,-2.902,-5.25,6.45
2018/01/12 12:00:00,001e0610e540,metsense,pr103j2,temperature,-12286.9,3584,-3.428,-6.0,9.05
2018/01/12 12:00:00,001e0610ba57,metsense,pr103j2,temperature,-13620.4,3573,-3.812,-6.0,6.45
2018/01/12 12:00:00,001e0610e532,metsense,pr103j2,temperature,-10604.45,3599,-2.946,-5.1,8.0
2018/01/12 12:00:00,001e0610ee61,metsense,pr103j2,temperature,-13378.95,3563,-3.755,-5.85,6.3
2018/01/12 12:00:00,001e0610ba3b,metsense,pr103j2,temperature,-8604.55,3549,-2.424,-5.1,10.6
2018/01/12 12:00:00,001e0610fb4c,metsense,pr103j2,temperature,-12355.65,3596,-3.436,-5.85,8.1
2018/01/12 12:00:00,001e0610eef4,metsense,pr103j2,temperature,-10395.4,3584,-2.901,-5.1,8.0
2018/01/13 12:00:00,001e0610e809,metsense,pr103j2,temperature,-32826.85,3581,-9.167,-13.0,-4.45
2018/01/13 12:00:00,001e0610bc07,metsense,pr103j2,temperature,-28585.3,3552,-8.048,-12.2,-3.85
2018/01/13 12:00:00,001e0610fb4c,metsense,pr103j2,temperature,-32682.4,3586,-9.114,-13.0,-4.8
2018/01/13 12:00:00,001e0610ee61,metsense,pr103j2,temperature,-33884.45,3559,-9.521,-13.4,-5.2
2018/01/13 12:00:00,001e0610ea5a,metsense,pr103j2,temperature,-30570.95,3598,-8.497,-12.75,-3.7
2018/01/13 12:00:00,001e0610ba18,metsense,pr103j2,temperature,-31989.0,3480,-9.192,-13.1,-4.0
2018/01/13 12:00:00,001e0610e540,metsense,pr103j2,temperature,-32354.7,3591,-9.01,-12.7,-3.9
2018/01/13 12:00:00,001e0610ba57,metsense,pr103j2,temperature,-14420.3,1617,-8.918,-12.45,-4.95
2018/01/13 12:00:00,001e0610ee41,metsense,pr103j2,temperature,-33916.4,3599,-9.424,-13.25,-4.05
2018/01/13 12:00:00,001e0610ba13,metsense,pr103j2,temperature,105140.4,3588,29.303,28.3,29.9
2018/01/13 12:00:00,001e0610e532,metsense,pr103j2,temperature,-31088.9,3599,-8.638,-13.25,-3.7
2018/01/13 12:00:00,001e0610ba3b,metsense,pr103j2,temperature,-26604.35,3579,-7.433,-11.55,-3.55
2018/01/13 12:00:00,001e0610eef4,metsense,pr103j2,temperature,-28516.05,3541,-8.053,-12.25,-4.15
2018/01/14 12:00:00,001e0610ee61,metsense,pr103j2,temperature,-30116.95,3523,-8.549,-11.15,-4.5
2018/01/14 12:00:00,001e0610ba13,metsense,pr103j2,temperature,106585.85,3590,29.69,28.85,30.5
2018/01/14 12:00:00,001e0610eef4,metsense,pr103j2,temperature,-29123.75,3559,-8.183,-10.75,-3.85
2018/01/14 12:00:00,001e0610ba18,metsense,pr103j2,temperature,-29115.5,3552,-8.197,-11.1,-2.7
2018/01/14 12:00:00,001e0610fb4c,metsense,pr103j2,temperature,-31017.95,3599,-8.618,-11.15,-4.9
2018/01/14 12:00:00,001e0610e532,metsense,pr103j2,temperature,-24715.3,3597,-6.871,-10.6,-0.15
2018/01/14 12:00:00,001e0610ea5a,metsense,pr103j2,temperature,-30321.2,3594,-8.437,-11.3,-5.35
2018/01/14 12:00:00,001e0610e809,metsense,pr103j2,temperature,-30990.75,3585,-8.645,-11.25,-4.15
2018/01/14 12:00:00,001e0610bc07,metsense,pr103j2,temperature,-30102.05,3536,-8.513,-11.4,-4.5
2018/01/14 12:00:00,001e0610e540,metsense,pr103j2,temperature,-32232.25,3589,-8.981,-11.4,-4.8
2018/01/14 12:00:00,001e0610ee41,metsense,pr103j2,temperature,-32942.25,3600,-9.151,-11.6,-4.35
2018/01/14 12:00:00,001e0610ba3b,metsense,pr103j2,temperature,-27730.2,3560,-7.789,-10.75,-3.9
2018/01/15 12:00:00,001e0610ea5a,metsense,pr103j2,temperature,-23175.1,3552,-6.525,-9.2,-0.85
2018/01/15 12:00:00,001e0610ee61,metsense,pr103j2,temperature,-23745.9,3574,-6.644,-10.3,-1.25
2018/01/15 12:00:00,001e0610e532,metsense,pr103j2,temperature,-14777.85,3600,-4.105,-9.65,1.35
2018/01/15 12:00:00,001e0610e540,metsense,pr103j2,temperature,-24507.45,3591,-6.825,-9.85,-2.4
2018/01/15 12:00:00,001e0610ba3b,metsense,pr103j2,temperature,-22212.55,3557,-6.245,-9.0,-1.0
2018/01/15 12:00:00,001e0610e809,metsense,pr103j2,temperature,-22996.1,3567,-6.447,-9.35,-1.8
2018/01/15 12:00:00,001e0610ba18,metsense,pr103j2,temperature,-20057.5,3533,-5.677,-9.5,-0.8
2018/01/15 12:00:00,001e0610eef4,metsense,pr103j2,temperature,-21776.85,3563,-6.112,-9.15,-2.1
2018/01/15 12:00:00,001e0610fb4c,metsense,pr103j2,temperature,-22380.1,3600,-6.217,-9.0,-1.25
2018/01/15 12:00:00,001e0610ba13,metsense,pr103j2,temperature,108054.85,3598,30.032,29.0,31.45
2018/01/15 12:00:00,001e0610ee41,metsense,pr103j2,temperature,-25870.3,3551,-7.285,-11.55,-3.55
2018/01/15 12:00:00,001e0610bc07,metsense,pr103j2,temperature,-23371.0,3510,-6.658,-10.1,-3.0
2018/01/16 12:00:00,001e0610ea5a,metsense,pr103j2,temperature,-25815.05,3524,-7.325,-12.55,-0.25
2018/01/16 12:00:00,001e0610eef4,metsense,pr103j2,temperature,-26168.8,3552,-7.367,-12.7,0.55
2018/01/16 12:00:00,001e0610ba13,metsense,pr103j2,temperature,145408.05,4819,30.174,29.0,31.45
2018/01/16 12:00:00,001e0610ee41,metsense,pr103j2,temperature,-34990.8,3579,-9.777,-14.95,-2.8
2018/01/16 12:00:00,001e0610e532,metsense,pr103j2,temperature,-34332.6,4609,-7.449,-13.05,-1.5
2018/01/16 12:00:00,001e0610ee61,metsense,pr103j2,temperature,-31159.2,3578,-8.709,-13.4,-3.15
2018/01/16 12:00:00,001e0610e540,metsense,pr103j2,temperature,-38875.65,4660,-8.342,-13.1,-2.35
2018/01/16 12:00:00,001e0610ba3b,metsense,pr103j2,temperature,-33581.25,4656,-7.212,-14.7,0.9
2018/01/16 12:00:00,001e0610e809,metsense,pr103j2,temperature,-28317.75,3553,-7.97,-12.75,-2.2
2018/01/16 12:00:00,001e0610ba18,metsense,pr103j2,temperature,-28365.7,3493,-8.121,-12.9,-1.85
2018/01/16 12:00:00,001e0610bc07,metsense,pr103j2,temperature,-28139.6,3566,-7.891,-13.4,0.4
2018/01/16 12:00:00,001e0610fb4c,metsense,pr103j2,temperature,-34379.65,4665,-7.37,-12.2,-2.0
2018/01/17 12:00:00,001e0610ee61,metsense,pr103j2,temperature,-28163.4,3565,-7.9,-12.25,-3.4
2018/01/17 12:00:00,001e0610bc07,metsense,pr103j2,temperature,-27865.25,3581,-7.781,-12.6,-3.0
2018/01/17 12:00:00,001e0610e809,metsense,pr103j2,temperature,-25289.1,3579,-7.066,-11.15,-2.7
2018/01/17 12:00:00,001e0610ee41,metsense,pr103j2,temperature,-32974.95,3585,-9.198,-13.7,-5.55
2018/01/17 12:00:00,001e0610eef4,metsense,pr103j2,temperature,-25132.05,3582,-7.016,-11.55,-3.15
2018/01/17 12:00:00,001e0610ba13,metsense,pr103j2,temperature,72868.9,2367,30.785,29.75,31.6
2018/01/17 12:00:00,001e0610ba3b,metsense,pr103j2,temperature,-16217.8,2394,-6.774,-11.4,-1.35
2018/01/17 12:00:00,001e0610ba18,metsense,pr103j2,temperature,-26229.55,3563,-7.362,-12.1,-2.5
2018/01/17 12:00:00,001e0610ea5a,metsense,pr103j2,temperature,-23339.9,3521,-6.629,-11.45,-1.65
2018/01/17 12:00:00,001e0610fb4c,metsense,pr103j2,temperature,-18142.35,2526,-7.182,-11.3,-2.4
2018/01/17 12:00:00,001e0610e532,metsense,pr103j2,temperature,-18705.05,2591,-7.219,-11.75,-2.1
2018/01/17 12:00:00,001e0610e540,metsense,pr103j2,temperature,-18964.0,2323,-8.164,-12.25,-4.15
2018/01/17 12:00:00,001e0610ba46,metsense,pr103j2,temperature,4132.35,142,29.101,28.3,29.75
2018/01/18 12:00:00,001e0610ba13,metsense,pr103j2,temperature,109749.65,3591,30.562,28.3,32.6
2018/01/18 12:00:00,001e0610ba3b,metsense,pr103j2,temperature,-12925.2,3581,-3.609,-7.05,5.15
2018/01/18 12:00:00,001e0610fb4c,metsense,pr103j2,temperature,-15315.15,3601,-4.253,-7.55,2.6
2018/01/18 12:00:00,001e0610ee41,metsense,pr103j2,temperature,-20535.65,3592,-5.717,-8.55,1.3
2018/01/18 12:00:00,001e0610e809,metsense,pr103j2,temperature,-16262.55,3573,-4.552,-7.4,2.1
2018/01/18 12:00:00,001e0610ee61,metsense,pr103j2,temperature,-16398.2,3582,-4.578,-8.2,2.35
2018/01/18 12:00:00,001e0610eef4,metsense,pr103j2,temperature,-15337.35,3538,-4.335,-7.4,2.35
2018/01/18 12:00:00,001e0610ba18,metsense,pr103j2,temperature,-14536.5,3556,-4.088,-7.35,3.15
2018/01/18 12:00:00,001e0610ba46,metsense,pr103j2,temperature,97687.1,3388,28.833,27.15,31.8
2018/01/18 12:00:00,001e0610e532,metsense,pr103j2,temperature,-12352.95,3599,-3.432,-6.8,4.25
2018/01/18 12:00:00,001e0610bc07,metsense,pr103j2,temperature,-17239.05,3581,-4.814,-7.55,1.5
2018/01/18 12:00:00,001e0610ea5a,metsense,pr103j2,temperature,-16267.5,3502,-4.645,-7.6,2.1
2018/01/18 12:00:00,001e0610e540,metsense,pr103j2,temperature,-17035.8,3599,-4.733,-7.6,2.1
2018/01/18 12:00:00,001e0610b9e5,metsense,pr103j2,temperature,260.65,367,0.71,0.25,1.35
2018/01/19 12:00:00,001e0610bc07,metsense,pr103j2,temperature,5547.8,3590,1.545,-0.8,5.5
2018/01/19 12:00:00,001e0610ea5a,metsense,pr103j2,temperature,5261.8,3485,1.51,-1.1,6.0
2018/01/19 12:00:00,001e0610ba3b,metsense,pr103j2,temperature,8609.6,3592,2.397,-0.95,7.45
2018/01/19 12:00:00,001e0610e540,metsense,pr103j2,temperature,3023.7,3600,0.84,-2.0,5.05
2018/01/19 12:00:00,001e0610eef4,metsense,pr103j2,temperature,6965.25,3570,1.951,-0.65,6.2
2018/01/19 12:00:00,001e0610e809,metsense,pr103j2,temperature,5267.15,3573,1.474,-0.95,5.65
2018/01/19 12:00:00,001e0610ba46,metsense,pr103j2,temperature,94769.35,3380,28.038,25.65,31.25
2018/01/19 12:00:00,001e0610ba18,metsense,pr103j2,temperature,5933.65,3582,1.657,-1.1,6.1
2018/01/19 12:00:00,001e0610b9e5,metsense,pr103j2,temperature,6319.9,3568,1.771,-0.55,5.75
2018/01/19 12:00:00,001e0610ba13,metsense,pr103j2,temperature,105254.05,3502,30.055,28.3,31.6
2018/01/19 12:00:00,001e0610fb4c,metsense,pr103j2,temperature,6436.7,3598,1.789,-0.8,5.65
2018/01/19 12:00:00,001e0610e532,metsense,pr103j2,temperature,10807.4,3598,3.004,0.0,7.75
2018/01/19 12:00:00,001e0610ee41,metsense,pr103j2,temperature,3178.5,3595,0.884,-1.8,4.7
2018/01/19 12:00:00,001e0610ee61,metsense,pr103j2,temperature,7743.15,3563,2.173,-0.55,6.35
2018/01/20 12:00:00,001e0610ba46,metsense,pr103j2,temperature,94873.9,3383,28.044,25.85,32.2
2018/01/20 12:00:00,001e0610e809,metsense,pr103j2,temperature,20325.9,3537,5.747,2.65,10.7
2018/01/20 12:00:00,001e0610e540,metsense,pr103j2,temperature,18938.4,3583,5.286,1.95,11.0
2018/01/20 12:00:00,001e0610fb4c,metsense,pr103j2,temperature,22005.75,3596,6.12,2.6,11.4
2018/01/20 12:00:00,001e0610ba3b,metsense,pr103j2,temperature,24368.5,3589,6.79,2.9,14.0
2018/01/20 12:00:00,001e0610bc07,metsense,pr103j2,temperature,19722.9,3600,5.479,2.4,9.5
2018/01/20 12:00:00,001e0610b9e5,metsense,pr103j2,temperature,19864.25,3579,5.55,2.4,9.9
2018/01/20 12:00:00,001e0610eef4,metsense,pr103j2,temperature,21893.6,3586,6.105,3.1,11.1
2018/01/20 12:00:00,001e0610ba18,metsense,pr103j2,temperature,22094.2,3568,6.192,3.1,12.1
2018/01/20 12:00:00,001e0610ee61,metsense,pr103j2,temperature,23232.5,3557,6.531,3.4,11.2
2018/01/20 12:00:00,001e0610e532,metsense,pr103j2,temperature,26254.8,3596,7.301,4.1,12.75
2018/01/20 12:00:00,001e0610ea5a,metsense,pr103j2,temperature,20519.15,3584,5.725,2.35,11.3
2018/01/20 12:00:00,001e0610ee41,metsense,pr103j2,temperature,17966.45,3596,4.996,1.95,10.4
2018/01/20 12:00:00,001e0610ba13,metsense,pr103j2,temperature,102828.7,3389,30.342,28.85,32.0
2018/01/21 12:00:00,001e0610e809,metsense,pr103j2,temperature,27031.2,3587,7.536,5.85,10.8
2018/01/21 12:00:00,001e0610ee61,metsense,pr103j2,temperature,27381.15,3549,7.715,5.5,10.8
2018/01/21 12:00:00,001e0610ba18,metsense,pr103j2,temperature,6038.85,734,8.227,7.25,9.7
2018/01/21 12:00:00,001e0610ea5a,metsense,pr103j2,temperature,23550.4,3542,6.649,5.05,11.6
2018/01/21 12:00:00,001e0610ba46,metsense,pr103j2,temperature,95642.55,3384,28.263,27.3,29.0
