,timestamp,node_id,average_value,count,min_value,max_value
72,2018-01-07,001e0610eef4,1000.774631078815,3578,992.4,1009.92
73,2018-01-07,001e0610fb4c,1002.744056919643,3584,993.63,1012.18
74,2018-01-08,001e0610ba13,991.3977731092436,3570,987.8,995.26
75,2018-01-08,001e0610ba18,992.6997911963883,3544,989.16,996.57
76,2018-01-08,001e0610ba3b,993.4411394176932,3572,989.86,997.29
77,2018-01-08,001e0610ba57,991.347883171071,3595,987.83,995.24
78,2018-01-08,001e0610bc07,991.3121553884712,3591,987.74,995.18
79,2018-01-08,001e0610e532,996.3259021406728,3597,992.69,1000.15
80,2018-01-08,001e0610e540,995.3194132369299,3596,991.77,999.26
81,2018-01-08,001e0610e809,997.1559535794183,3576,993.43,1001.0
82,2018-01-08,001e0610ee61,990.9726422535211,3550,987.32,994.92
83,2018-01-08,001e0610eef4,991.8140867132867,3575,988.08,995.64
84,2018-01-08,001e0610fb4c,993.0535863801284,3583,989.37,996.94
85,2018-01-09,001e0610ba13,998.9666154276132,3578,995.1,1001.94
86,2018-01-09,001e0610ba18,1000.5076102218478,3561,996.53,1003.54
87,2018-01-09,001e0610ba3b,1001.343677293065,3576,997.2,1004.36
88,2018-01-09,001e0610ba57,999.2062771285475,3594,995.11,1002.32
89,2018-01-09,001e0610bc07,999.1259632516703,3592,995.07,1002.12
90,2018-01-09,001e0610e532,1004.1839393939393,3597,1000.12,1007.26
91,2018-01-09,001e0610e540,1003.2725807349666,3592,999.13,1006.41
92,2018-01-09,001e0610e809,1005.0905004193459,3577,1000.9,1008.18
93,2018-01-09,001e0610ee61,998.7412005610098,3565,994.76,1001.62
94,2018-01-09,001e0610eef4,999.6587996545768,3474,995.52,1002.68
95,2018-01-09,001e0610fb4c,1000.960868355135,3593,996.93,1004.06
96,2018-01-10,001e0610ba13,991.1216231239578,3598,983.08,999.12
97,2018-01-10,001e0610ba18,992.9970561542825,3526,985.24,1001.05
98,2018-01-10,001e0610ba3b,993.960651810585,3590,986.01,1002.01
99,2018-01-10,001e0610ba57,991.5546984924623,3582,983.27,999.66
100,2018-01-10,001e0610bc07,991.5806811836962,3582,983.46,999.63
101,2018-01-10,001e0610e532,996.6223575201557,3597,988.66,1004.67
102,2018-01-10,001e0610e540,995.9142952460385,3597,988.0,1003.96
103,2018-01-10,001e0610e809,997.3274509803922,3570,989.01,1005.54
104,2018-01-10,001e0610ee41,991.3079677079677,2849,985.21,998.98
105,2018-01-10,001e0610ee61,991.3781260551491,3554,983.81,999.19
106,2018-01-10,001e0610eef4,992.0308261617901,3486,984.47,1000.2
107,2018-01-10,001e0610fb4c,993.2299248120302,3591,984.67,1001.55
108,2018-01-11,001e0610ba13,983.1269352597943,3599,979.6,984.95
109,2018-01-11,001e0610ba18,985.0151284947755,3541,981.45,986.99
110,2018-01-11,001e0610ba3b,985.6804292929293,3564,982.28,987.68
111,2018-01-11,001e0610ba57,983.1279504316346,3591,979.58,985.08
112,2018-01-11,001e0610bc07,983.4135246360582,3572,979.93,985.41
113,2018-01-11,001e0610e532,988.3223630803448,3597,984.72,990.24
114,2018-01-11,001e0610e540,987.7430277544155,3567,984.16,989.8
115,2018-01-11,001e0610e809,988.7890632983253,3523,985.33,990.77
116,2018-01-11,001e0610ee41,985.0077793218455,3598,981.38,987.02
117,2018-01-11,001e0610ee61,983.8545139771282,3148,980.44,985.81
118,2018-01-11,001e0610eef4,984.3779025483059,3571,980.94,986.34
119,2018-01-11,001e0610fb4c,985.5684655091505,2131,984.39,986.64
120,2018-01-12,001e0610ba13,993.482445062587,3595,984.05,1002.69
121,2018-01-12,001e0610ba18,993.9408690404346,3314,984.95,1002.77
122,2018-01-12,001e0610ba3b,995.0073175542407,3549,985.36,1003.75
123,2018-01-12,001e0610ba57,992.9874783095437,3573,983.34,1001.76
124,2018-01-12,001e0610bc07,992.5869082407949,3422,983.56,1001.61
125,2018-01-12,001e0610e532,998.0929119199778,3599,988.57,1006.86
126,2018-01-12,001e0610e540,996.8931668526785,3584,987.31,1005.65
127,2018-01-12,001e0610e809,999.0217331460674,3560,989.08,1007.89
128,2018-01-12,001e0610ea5a,994.135390625,3584,984.49,1002.96
129,2018-01-12,001e0610ee41,994.4918333333334,3600,984.82,1003.33
130,2018-01-12,001e0610ee61,991.9498053457293,3442,983.53,1000.71
131,2018-01-12,001e0610eef4,993.3630719866071,3584,984.09,1002.13
132,2018-01-13,001e0610ba13,1009.030599219621,3588,1002.48,1012.74
133,2018-01-13,001e0610ba18,1009.7630545977012,3480,1002.55,1013.89
134,2018-01-13,001e0610ba3b,1010.8743292342091,3578,1003.34,1015.18
135,2018-01-13,001e0610ba57,1005.8817872603587,1617,1001.27,1010.08
136,2018-01-13,001e0610bc07,1008.5005039414415,3552,1001.39,1012.71
137,2018-01-13,001e0610e532,1014.2495804390109,3599,1006.5,1018.35
138,2018-01-13,001e0610e540,1012.6729156223893,3591,1005.1,1017.16
139,2018-01-13,001e0610e809,1015.2367327562134,3581,1007.62,1019.32
140,2018-01-13,001e0610ea5a,1009.9346748193441,3598,1002.63,1014.01
141,2018-01-13,001e0610ee41,1010.351544873576,3599,1002.93,1014.66
142,2018-01-13,001e0610ee61,1007.1008007867379,3559,1000.48,1011.3
143,2018-01-13,001e0610eef4,1008.8962524710533,3541,1001.95,1012.98
144,2018-01-14,001e0610ba13,1011.2961643454039,3590,1004.21,1013.71
145,2018-01-14,001e0610ba18,1012.8381306306306,3552,1006.38,1015.03
146,2018-01-14,001e0610ba3b,1014.1111345127773,3561,1007.84,1016.25
147,2018-01-14,001e0610bc07,1011.6493778280543,3536,1005.12,1013.86
148,2018-01-14,001e0610e532,1017.2732471504031,3597,1010.74,1019.53
149,2018-01-14,001e0610e540,1016.0209278350516,3589,1009.61,1018.32
150,2018-01-14,001e0610e809,1018.1947112970712,3585,1011.56,1020.59
151,2018-01-14,001e0610ea5a,1012.8486505286588,3594,1006.34,1015.32
152,2018-01-14,001e0610ee41,1013.422025,3600,1006.83,1015.77
153,2018-01-14,001e0610ee61,1010.0592705080898,3523,1003.8,1012.14
154,2018-01-14,001e0610eef4,1011.8854200618151,3559,1005.48,1014.11
155,2018-01-15,001e0610ba13,999.099569205114,3598,996.63,1004.29
156,2018-01-15,001e0610ba18,1000.8925785451457,3533,997.9,1006.59
157,2018-01-15,001e0610ba3b,1002.103916221535,3557,998.82,1007.93
158,2018-01-15,001e0610bc07,999.5925014245015,3510,996.5,1005.26
159,2018-01-15,001e0610e532,1005.1110444444444,3600,1001.97,1010.87
160,2018-01-15,001e0610e540,1004.1216541353383,3591,1000.88,1010.0
161,2018-01-15,001e0610e809,1005.969747687132,3567,1002.79,1011.72
162,2018-01-15,001e0610ea5a,1000.7163316441441,3552,997.45,1006.45
163,2018-01-15,001e0610ee41,1001.3743055555555,3528,998.21,1007.07
164,2018-01-15,001e0610ee61,998.3869362059318,3574,995.82,1003.95
165,2018-01-15,001e0610eef4,999.9094470951445,3563,997.01,1005.62
166,2018-01-16,001e0610ba13,1006.6051587466279,4819,1001.43,1010.43
167,2018-01-16,001e0610ba18,1006.5314514743773,3493,1002.77,1010.35
168,2018-01-16,001e0610ba3b,1008.5653586769758,4656,1003.69,1012.46
169,2018-01-16,001e0610bc07,1005.2817021873246,3566,1001.47,1009.2
170,2018-01-16,001e0610e532,1011.8897395833333,4608,1007.23,1015.66
171,2018-01-16,001e0610e540,1008.1702151589243,2045,1005.91,1010.43
172,2018-01-16,001e0610e809,1011.8231381930763,3553,1008.05,1015.43
173,2018-01-16,001e0610ea5a,1006.3762797956866,3524,1002.79,1010.08
174,2018-01-16,001e0610ee41,1007.0962671137189,3579,1003.38,1010.88
175,2018-01-16,001e0610ee61,1003.9691978759083,3578,1000.05,1008.09
176,2018-01-16,001e0610eef4,1005.5044453828829,3552,1001.62,1009.48
177,2018-01-17,001e0610ba13,1008.374085340093,2367,1004.06,1010.49
178,2018-01-17,001e0610ba18,1010.0899073814201,3563,1005.33,1011.51
179,2018-01-17,001e0610ba3b,1010.7007101086049,2394,1006.28,1012.63
180,2018-01-17,001e0610ba46,1015.4394366197183,142,1015.1,1015.73
181,2018-01-17,001e0610bc07,1008.8304188774085,3581,1003.96,1010.36
182,2018-01-17,001e0610e532,1014.2207291666666,2592,1009.59,1016.19
183,2018-01-17,001e0610e809,1015.3025593741268,3579,1010.12,1016.95
184,2018-01-17,001e0610ea5a,1009.8978017608634,3521,1004.96,1011.57
185,2018-01-17,001e0610ee41,1010.6835843793584,3585,1005.94,1012.22
186,2018-01-17,001e0610ee61,1007.5889478138222,3545,1002.92,1009.09
187,2018-01-17,001e0610eef4,1009.072694025684,3582,1004.13,1010.51
188,2018-01-18,001e0610b9e5,991.8202179836513,367,991.24,992.64
189,2018-01-18,001e0610ba13,997.1860902255639,3591,991.88,1004.08
190,2018-01-18,001e0610ba18,998.6744178852643,3556,993.29,1005.52
191,2018-01-18,001e0610ba3b,999.4840100530579,3581,994.26,1006.41
192,2018-01-18,001e0610ba46,1008.4201741440377,3388,1003.16,1015.18
193,2018-01-18,001e0610bc07,997.2368221167272,3581,991.77,1004.21
194,2018-01-18,001e0610e532,1002.8966546262851,3599,997.41,1009.8
195,2018-01-18,001e0610e809,1003.423439686538,3573,997.59,1010.48
196,2018-01-18,001e0610ea5a,998.2198201027984,3502,992.32,1005.15
197,2018-01-18,001e0610ee41,999.1498830409357,3591,993.59,1006.22
198,2018-01-18,001e0610ee61,996.4011700642278,3581,991.53,1003.13
199,2018-01-18,001e0610eef4,997.5645647258339,3538,992.08,1004.44
200,2018-01-19,001e0610b9e5,988.7769843049326,3568,983.38,992.75
201,2018-01-19,001e0610ba13,988.9045859508851,3502,981.59,993.02
202,2018-01-19,001e0610ba18,990.7798408710219,3582,985.52,994.71
203,2018-01-19,001e0610ba3b,991.6178145879733,3592,986.43,995.52
204,2018-01-19,001e0610ba46,1000.2296449704143,3380,995.21,1004.3
205,2018-01-19,001e0610bc07,989.340208913649,3590,984.0,993.3
206,2018-01-19,001e0610e532,994.6856142301278,3598,989.32,998.63
207,2018-01-19,001e0610e809,995.0848810523369,3573,989.48,999.14
208,2018-01-19,001e0610ea5a,989.8964791965567,3485,984.59,993.98
